requested_candidate_set_size,candidate_set_size,condition,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
50,50,c1b_presidio_redaction,P0119,T3,1,1,1,0.15009824258710636,P0119
50,50,c2_consistent_pseudonym,P0001,T2,29,0,0,0.006403362388308906,P0049
50,50,c2_consistent_pseudonym,P0002,T3,1,1,1,0.14401950851575704,P0002
50,50,c2_consistent_pseudonym,P0003,T1,20,0,0,0.0065007471162405635,P0117
50,50,c2_consistent_pseudonym,P0004,T2,4,0,0,0.011827530800510399,P0080
50,50,c2_consistent_pseudonym,P0006,T1,11,0,0,0.00838500653273243,P0035
50,50,c2_consistent_pseudonym,P0007,T2,5,0,0,0.015963308287088914,P0032
50,50,c2_consistent_pseudonym,P0008,T3,1,1,1,0.14367917575896233,P0008
50,50,c2_consistent_pseudonym,P0009,T1,2,0,1,0.012092801320162822,P0097
50,50,c2_consistent_pseudonym,P0011,T3,1,1,1,0.13873588484890007,P0011
50,50,c2_consistent_pseudonym,P0012,T1,3,0,1,0.022397397434663274,P0080
50,50,c2_consistent_pseudonym,P0013,T2,9,0,0,0.012154276249762914,P0117
50,50,c2_consistent_pseudonym,P0014,T3,1,1,1,0.1648223372435751,P0014
50,50,c2_consistent_pseudonym,P0016,T2,5,0,0,0.01457355423482615,P0072
50,50,c2_consistent_pseudonym,P0017,T3,1,1,1,0.16320535741626885,P0017
50,50,c2_consistent_pseudonym,P0018,T1,7,0,0,0.01141957773544339,P0085
50,50,c2_consistent_pseudonym,P0019,T2,3,0,1,0.02175596944941729,P0072
50,50,c2_consistent_pseudonym,P0021,T1,19,0,0,0.006545719459791356,P0117
50,50,c2_consistent_pseudonym,P0022,T2,18,0,0,0.009806300119808927,P0030
50,50,c2_consistent_pseudonym,P0023,T3,1,1,1,0.14845974980007065,P0023
50,50,c2_consistent_pseudonym,P0024,T1,11,0,0,0.01077275608107854,P0085
50,50,c2_consistent_pseudonym,P0026,T3,1,1,1,0.13477810879719399,P0026
50,50,c2_consistent_pseudonym,P0027,T1,35,0,0,0.004455737299188826,P0080
50,50,c2_consistent_pseudonym,P0028,T2,16,0,0,0.009656547507432986,P0097
50,50,c2_consistent_pseudonym,P0029,T3,1,1,1,0.14869945967021647,P0029
50,50,c2_consistent_pseudonym,P0031,T2,47,0,0,0.002755866730654983,P0104
50,50,c2_consistent_pseudonym,P0032,T3,1,1,1,0.15305717220725626,P0032
50,50,c2_consistent_pseudonym,P0033,T1,14,0,0,0.00781285496978229,P0097
50,50,c2_consistent_pseudonym,P0034,T2,5,0,0,0.018705972643535084,P0050
50,50,c2_consistent_pseudonym,P0036,T1,20,0,0,0.007832661675297163,P0035
50,50,c2_consistent_pseudonym,P0037,T2,3,0,1,0.01790704150560606,P0014
50,50,c2_consistent_pseudonym,P0038,T3,1,1,1,0.1442678333111414,P0038
50,50,c2_consistent_pseudonym,P0039,T1,4,0,0,0.014679596734341735,P0075
50,50,c2_consistent_pseudonym,P0041,T3,1,1,1,0.14275611527802654,P0041
50,50,c2_consistent_pseudonym,P0042,T1,15,0,0,0.007184270611104411,P0080
50,50,c2_consistent_pseudonym,P0043,T2,19,0,0,0.012558865152259806,P0050
50,50,c2_consistent_pseudonym,P0044,T3,1,1,1,0.1601256291792347,P0044
50,50,c2_consistent_pseudonym,P0046,T2,22,0,0,0.011469532078891027,P0080
50,50,c2_consistent_pseudonym,P0047,T3,1,1,1,0.1345302945594905,P0047
50,50,c2_consistent_pseudonym,P0048,T1,11,0,0,0.010777243553450487,P0056
50,50,c2_consistent_pseudonym,P0049,T2,14,0,0,0.009852434866660997,P0056
50,50,c2_consistent_pseudonym,P0051,T1,13,0,0,0.007592922255723669,P0097
50,50,c2_consistent_pseudonym,P0052,T2,11,0,0,0.014743344884244322,P0085
50,50,c2_consistent_pseudonym,P0053,T3,1,1,1,0.14074817758195837,P0053
50,50,c2_consistent_pseudonym,P0054,T1,20,0,0,0.007879359912541236,P0014
50,50,c2_consistent_pseudonym,P0056,T3,1,1,1,0.165311055530225,P0056
50,50,c2_consistent_pseudonym,P0057,T1,7,0,0,0.01014650332353315,P0080
50,50,c2_consistent_pseudonym,P0058,T2,11,0,0,0.013730319351623827,P0109
50,50,c2_consistent_pseudonym,P0059,T3,1,1,1,0.12085841858230906,P0059
50,50,c2_consistent_pseudonym,P0061,T2,1,1,1,0.027702042933682523,P0061
50,50,c2_consistent_pseudonym,P0062,T3,1,1,1,0.15353545753996334,P0062
50,50,c2_consistent_pseudonym,P0063,T1,8,0,0,0.010655530788270034,P0035
50,50,c2_consistent_pseudonym,P0064,T2,6,0,0,0.015503660954138526,P0035
50,50,c2_consistent_pseudonym,P0066,T1,11,0,0,0.008294675552087972,P0030
50,50,c2_consistent_pseudonym,P0067,T2,18,0,0,0.009161572952129266,P0044
50,50,c2_consistent_pseudonym,P0068,T3,1,1,1,0.16944599391181914,P0068
50,50,c2_consistent_pseudonym,P0069,T1,32,0,0,0.006235304516093771,P0109
50,50,c2_consistent_pseudonym,P0071,T3,1,1,1,0.1276735526445869,P0071
50,50,c2_consistent_pseudonym,P0072,T1,10,0,0,0.0149497854728186,P0101
50,50,c2_consistent_pseudonym,P0073,T2,7,0,0,0.01556790706918826,P0072
50,50,c2_consistent_pseudonym,P0074,T3,1,1,1,0.15601962873255423,P0074
50,50,c2_consistent_pseudonym,P0076,T2,18,0,0,0.010380408227568642,P0051
50,50,c2_consistent_pseudonym,P0077,T3,1,1,1,0.1589576222369875,P0077
50,50,c2_consistent_pseudonym,P0078,T1,23,0,0,0.006032694045288579,P0117
50,50,c2_consistent_pseudonym,P0079,T2,23,0,0,0.010513349878594588,P0072
50,50,c2_consistent_pseudonym,P0081,T1,15,0,0,0.010206203505176271,P0035
50,50,c2_consistent_pseudonym,P0082,T2,11,0,0,0.01170524815546257,P0061
50,50,c2_consistent_pseudonym,P0083,T3,1,1,1,0.14568357458625472,P0083
50,50,c2_consistent_pseudonym,P0084,T1,3,0,1,0.017491135336597893,P0080
50,50,c2_consistent_pseudonym,P0086,T3,1,1,1,0.15585188030102823,P0086
50,50,c2_consistent_pseudonym,P0087,T1,7,0,0,0.015890645282824675,P0035
50,50,c2_consistent_pseudonym,P0088,T2,19,0,0,0.0077639287872851145,P0025
50,50,c2_consistent_pseudonym,P0089,T3,1,1,1,0.11921051448638774,P0089
50,50,c2_consistent_pseudonym,P0091,T2,6,0,0,0.015848955243045696,P0072
50,50,c2_consistent_pseudonym,P0092,T3,1,1,1,0.12040785007644529,P0092
50,50,c2_consistent_pseudonym,P0093,T1,5,0,0,0.016220018337058478,P0101
50,50,c2_consistent_pseudonym,P0094,T2,11,0,0,0.014539348635307496,P0053
50,50,c2_consistent_pseudonym,P0096,T1,15,0,0,0.01091259952090694,P0035
50,50,c2_consistent_pseudonym,P0097,T2,4,0,0,0.014992176846594995,P0061
50,50,c2_consistent_pseudonym,P0098,T3,1,1,1,0.16761640781187462,P0098
50,50,c2_consistent_pseudonym,P0099,T1,13,0,0,0.011121040346347569,P0097
50,50,c2_consistent_pseudonym,P0101,T3,1,1,1,0.15751220861890347,P0101
50,50,c2_consistent_pseudonym,P0102,T1,22,0,0,0.005387504595282444,P0044
50,50,c2_consistent_pseudonym,P0103,T2,4,0,0,0.014998101806931664,P0076
50,50,c2_consistent_pseudonym,P0104,T3,1,1,1,0.15772791784887583,P0104
50,50,c2_consistent_pseudonym,P0106,T2,1,1,1,0.014022158940368944,P0106
50,50,c2_consistent_pseudonym,P0107,T3,1,1,1,0.14966275395450812,P0107
50,50,c2_consistent_pseudonym,P0108,T1,19,0,0,0.008198591606088492,P0080
50,50,c2_consistent_pseudonym,P0109,T2,8,0,0,0.014416558187149233,P0072
50,50,c2_consistent_pseudonym,P0111,T1,12,0,0,0.011262312461259335,P0116
50,50,c2_consistent_pseudonym,P0112,T2,16,0,0,0.01002512744563007,P0075
50,50,c2_consistent_pseudonym,P0113,T3,1,1,1,0.11807661662894497,P0113
50,50,c2_consistent_pseudonym,P0114,T1,34,0,0,0.003931265768389367,P0097
50,50,c2_consistent_pseudonym,P0116,T3,1,1,1,0.13774560548414996,P0116
50,50,c2_consistent_pseudonym,P0117,T1,5,0,0,0.012527567352533468,P0080
50,50,c2_consistent_pseudonym,P0118,T2,3,0,1,0.01687969642667069,P0072
50,50,c2_consistent_pseudonym,P0119,T3,1,1,1,0.14519810929503685,P0119
50,50,c3_per_doc_pseudonym,P0001,T2,29,0,0,0.006602437847630609,P0049
50,50,c3_per_doc_pseudonym,P0002,T3,1,1,1,0.14916329844582796,P0002
50,50,c3_per_doc_pseudonym,P0003,T1,20,0,0,0.006711335397876135,P0117
50,50,c3_per_doc_pseudonym,P0004,T2,4,0,0,0.012205930860517885,P0080
50,50,c3_per_doc_pseudonym,P0006,T1,11,0,0,0.00865529669772567,P0035
50,50,c3_per_doc_pseudonym,P0007,T2,5,0,0,0.016461054666954092,P0032
50,50,c3_per_doc_pseudonym,P0008,T3,1,1,1,0.14879897535876085,P0008
50,50,c3_per_doc_pseudonym,P0009,T1,2,0,1,0.01248422218018508,P0097
50,50,c3_per_doc_pseudonym,P0011,T3,1,1,1,0.14375949621060172,P0011
50,50,c3_per_doc_pseudonym,P0012,T1,3,0,1,0.023126315905885667,P0080
50,50,c3_per_doc_pseudonym,P0013,T2,9,0,0,0.012542829494363575,P0117
50,50,c3_per_doc_pseudonym,P0014,T3,1,1,1,0.17067465806904558,P0014
50,50,c3_per_doc_pseudonym,P0016,T2,5,0,0,0.015026383981383758,P0072
50,50,c3_per_doc_pseudonym,P0017,T3,1,1,1,0.16891137506144546,P0017
50,50,c3_per_doc_pseudonym,P0018,T1,7,0,0,0.011789454989309198,P0085
50,50,c3_per_doc_pseudonym,P0019,T2,3,0,1,0.022440388379907104,P0072
50,50,c3_per_doc_pseudonym,P0021,T1,19,0,0,0.006756937864969569,P0117
50,50,c3_per_doc_pseudonym,P0022,T2,18,0,0,0.010118702011742165,P0030
50,50,c3_per_doc_pseudonym,P0023,T3,1,1,1,0.15373366647162884,P0023
50,50,c3_per_doc_pseudonym,P0024,T1,11,0,0,0.011121094496048454,P0085
50,50,c3_per_doc_pseudonym,P0026,T3,1,1,1,0.13963940412912312,P0026
50,50,c3_per_doc_pseudonym,P0027,T1,35,0,0,0.004600774300284006,P0080
50,50,c3_per_doc_pseudonym,P0028,T2,16,0,0,0.009964011929556314,P0097
50,50,c3_per_doc_pseudonym,P0029,T3,1,1,1,0.1540108511437058,P0029
50,50,c3_per_doc_pseudonym,P0031,T2,47,0,0,0.002843840836739665,P0104
50,50,c3_per_doc_pseudonym,P0032,T3,1,1,1,0.1585145951375946,P0032
50,50,c3_per_doc_pseudonym,P0033,T1,14,0,0,0.008063642877558093,P0097
50,50,c3_per_doc_pseudonym,P0034,T2,5,0,0,0.019296333417101092,P0050
50,50,c3_per_doc_pseudonym,P0036,T1,20,0,0,0.00808478523353979,P0035
50,50,c3_per_doc_pseudonym,P0037,T2,3,0,1,0.01846705242583407,P0014
50,50,c3_per_doc_pseudonym,P0038,T3,1,1,1,0.14943105820683372,P0038
50,50,c3_per_doc_pseudonym,P0039,T1,4,0,0,0.015145299260168015,P0075
50,50,c3_per_doc_pseudonym,P0041,T3,1,1,1,0.1478872042148076,P0041
50,50,c3_per_doc_pseudonym,P0042,T1,15,0,0,0.00741598623552329,P0080
50,50,c3_per_doc_pseudonym,P0043,T2,19,0,0,0.012952226193050118,P0050
50,50,c3_per_doc_pseudonym,P0044,T3,1,1,1,0.1657800713940708,P0044
50,50,c3_per_doc_pseudonym,P0046,T2,22,0,0,0.011836048621550509,P0080
50,50,c3_per_doc_pseudonym,P0047,T3,1,1,1,0.1394104631748409,P0047
50,50,c3_per_doc_pseudonym,P0048,T1,11,0,0,0.011119874483573811,P0056
50,50,c3_per_doc_pseudonym,P0049,T2,14,0,0,0.010165888096245392,P0056
50,50,c3_per_doc_pseudonym,P0051,T1,13,0,0,0.007838433152673333,P0097
50,50,c3_per_doc_pseudonym,P0052,T2,11,0,0,0.015213742968596266,P0085
50,50,c3_per_doc_pseudonym,P0053,T3,1,1,1,0.1457918317227854,P0053
50,50,c3_per_doc_pseudonym,P0054,T1,20,0,0,0.008134012170610478,P0014
50,50,c3_per_doc_pseudonym,P0056,T3,1,1,1,0.1711889588256652,P0056
50,50,c3_per_doc_pseudonym,P0057,T1,7,0,0,0.010475099433398711,P0080
50,50,c3_per_doc_pseudonym,P0058,T2,11,0,0,0.014164890970221965,P0109
50,50,c3_per_doc_pseudonym,P0059,T3,1,1,1,0.12521084468682744,P0059
50,50,c3_per_doc_pseudonym,P0061,T2,1,1,1,0.02858247297405827,P0061
50,50,c3_per_doc_pseudonym,P0062,T3,1,1,1,0.15897824148236384,P0062
50,50,c3_per_doc_pseudonym,P0063,T1,8,0,0,0.010999623285826059,P0035
50,50,c3_per_doc_pseudonym,P0064,T2,6,0,0,0.01598597883652557,P0035
50,50,c3_per_doc_pseudonym,P0066,T1,11,0,0,0.008564640592051113,P0030
50,50,c3_per_doc_pseudonym,P0067,T2,18,0,0,0.009451206098832918,P0044
50,50,c3_per_doc_pseudonym,P0068,T3,1,1,1,0.17541621686683553,P0068
50,50,c3_per_doc_pseudonym,P0069,T1,32,0,0,0.0064335331622417825,P0109
50,50,c3_per_doc_pseudonym,P0071,T3,1,1,1,0.1322849017615678,P0071
50,50,c3_per_doc_pseudonym,P0072,T1,10,0,0,0.015423330134104272,P0101
50,50,c3_per_doc_pseudonym,P0073,T2,7,0,0,0.01606030274562391,P0072
50,50,c3_per_doc_pseudonym,P0074,T3,1,1,1,0.1615741095245886,P0074
50,50,c3_per_doc_pseudonym,P0076,T2,18,0,0,0.010706761979462296,P0051
50,50,c3_per_doc_pseudonym,P0077,T3,1,1,1,0.16459951887655982,P0077
50,50,c3_per_doc_pseudonym,P0078,T1,23,0,0,0.006225822015345888,P0117
50,50,c3_per_doc_pseudonym,P0079,T2,23,0,0,0.01084553125721325,P0072
50,50,c3_per_doc_pseudonym,P0081,T1,15,0,0,0.010534357506054878,P0035
50,50,c3_per_doc_pseudonym,P0082,T2,11,0,0,0.012071111194843685,P0061
50,50,c3_per_doc_pseudonym,P0083,T3,1,1,1,0.1508857183194058,P0083
50,50,c3_per_doc_pseudonym,P0084,T1,3,0,1,0.01806055080986262,P0080
50,50,c3_per_doc_pseudonym,P0086,T3,1,1,1,0.16139658374830623,P0086
50,50,c3_per_doc_pseudonym,P0087,T1,7,0,0,0.01640260173122002,P0035
50,50,c3_per_doc_pseudonym,P0088,T2,19,0,0,0.008013424693488562,P0025
50,50,c3_per_doc_pseudonym,P0089,T3,1,1,1,0.12353135268144556,P0089
50,50,c3_per_doc_pseudonym,P0091,T2,6,0,0,0.01634636763153175,P0072
50,50,c3_per_doc_pseudonym,P0092,T3,1,1,1,0.1247357301937158,P0092
50,50,c3_per_doc_pseudonym,P0093,T1,5,0,0,0.016738929984375765,P0101
50,50,c3_per_doc_pseudonym,P0094,T2,11,0,0,0.015000403624574258,P0053
50,50,c3_per_doc_pseudonym,P0096,T1,15,0,0,0.011261221430148096,P0035
50,50,c3_per_doc_pseudonym,P0097,T2,4,0,0,0.015470490726863016,P0061
50,50,c3_per_doc_pseudonym,P0098,T3,1,1,1,0.173552332233006,P0098
50,50,c3_per_doc_pseudonym,P0099,T1,13,0,0,0.011476019948242672,P0097
50,50,c3_per_doc_pseudonym,P0101,T3,1,1,1,0.16312255879268686,P0101
50,50,c3_per_doc_pseudonym,P0102,T1,22,0,0,0.0055611433156585255,P0044
50,50,c3_per_doc_pseudonym,P0103,T2,4,0,0,0.015470968768604319,P0076
50,50,c3_per_doc_pseudonym,P0104,T3,1,1,1,0.1633567432492993,P0104
50,50,c3_per_doc_pseudonym,P0106,T2,1,1,1,0.01446278311726935,P0106
50,50,c3_per_doc_pseudonym,P0107,T3,1,1,1,0.15499128939263074,P0107
50,50,c3_per_doc_pseudonym,P0108,T1,19,0,0,0.008463886015291246,P0080
50,50,c3_per_doc_pseudonym,P0109,T2,8,0,0,0.014863833853397884,P0072
50,50,c3_per_doc_pseudonym,P0111,T1,12,0,0,0.0116231878089516,P0116
50,50,c3_per_doc_pseudonym,P0112,T2,16,0,0,0.01033784380412328,P0075
50,50,c3_per_doc_pseudonym,P0113,T3,1,1,1,0.12231027435662618,P0113
50,50,c3_per_doc_pseudonym,P0114,T1,34,0,0,0.004059244010125996,P0097
50,50,c3_per_doc_pseudonym,P0116,T3,1,1,1,0.14267041516610082,P0116
50,50,c3_per_doc_pseudonym,P0117,T1,5,0,0,0.012934048151368524,P0080
50,50,c3_per_doc_pseudonym,P0118,T2,3,0,1,0.017408032572011196,P0072
50,50,c3_per_doc_pseudonym,P0119,T3,1,1,1,0.1503885908196164,P0119
50,50,c4_doc_local_anon,P0001,T2,6,0,0,0.022157403833785186,P0064
50,50,c4_doc_local_anon,P0002,T3,1,1,1,0.16073172424800414,P0002
50,50,c4_doc_local_anon,P0003,T1,20,0,0,0.006527861286427562,P0117
50,50,c4_doc_local_anon,P0004,T2,1,1,1,0.04108957181986968,P0004
50,50,c4_doc_local_anon,P0006,T1,11,0,0,0.008419814585317544,P0035
50,50,c4_doc_local_anon,P0007,T2,1,1,1,0.04267892754399921,P0007
50,50,c4_doc_local_anon,P0008,T3,1,1,1,0.18178826726642688,P0008
50,50,c4_doc_local_anon,P0009,T1,2,0,1,0.012143200159180228,P0097
50,50,c4_doc_local_anon,P0011,T3,1,1,1,0.1507828962363171,P0011
50,50,c4_doc_local_anon,P0012,T1,3,0,1,0.02249123111914979,P0080
50,50,c4_doc_local_anon,P0013,T2,2,0,1,0.02898654176282126,P0081
50,50,c4_doc_local_anon,P0014,T3,1,1,1,0.18682285166225762,P0014
50,50,c4_doc_local_anon,P0016,T2,2,0,1,0.047998596353633335,P0072
50,50,c4_doc_local_anon,P0017,T3,1,1,1,0.19600620994835324,P0017
50,50,c4_doc_local_anon,P0018,T1,7,0,0,0.011467201347164564,P0085
50,50,c4_doc_local_anon,P0019,T2,1,1,1,0.04409428290409243,P0019
50,50,c4_doc_local_anon,P0021,T1,19,0,0,0.006572919092582071,P0117
50,50,c4_doc_local_anon,P0022,T2,2,0,1,0.051228316485490616,P0072
50,50,c4_doc_local_anon,P0023,T3,1,1,1,0.16691207274089845,P0023
50,50,c4_doc_local_anon,P0024,T1,11,0,0,0.010817609544948927,P0085
50,50,c4_doc_local_anon,P0026,T3,1,1,1,0.14804629747813808,P0026
50,50,c4_doc_local_anon,P0027,T1,35,0,0,0.004474407776966097,P0080
50,50,c4_doc_local_anon,P0028,T2,2,0,1,0.024794965021680965,P0119
50,50,c4_doc_local_anon,P0029,T3,1,1,1,0.16441044039412236,P0029
50,50,c4_doc_local_anon,P0031,T2,7,0,0,0.02000504291846013,P0055
50,50,c4_doc_local_anon,P0032,T3,1,1,1,0.1750738138695697,P0032
50,50,c4_doc_local_anon,P0033,T1,14,0,0,0.007845157036733188,P0097
50,50,c4_doc_local_anon,P0034,T2,1,1,1,0.04089101187603551,P0034
50,50,c4_doc_local_anon,P0036,T1,20,0,0,0.007865132117934609,P0035
50,50,c4_doc_local_anon,P0037,T2,2,0,1,0.03380412975067197,P0035
50,50,c4_doc_local_anon,P0038,T3,1,1,1,0.16814274863432688,P0038
50,50,c4_doc_local_anon,P0039,T1,4,0,0,0.014739608679491159,P0075
50,50,c4_doc_local_anon,P0041,T3,1,1,1,0.15181636020503184,P0041
50,50,c4_doc_local_anon,P0042,T1,15,0,0,0.007214110335495088,P0080
50,50,c4_doc_local_anon,P0043,T2,2,0,1,0.03387324420260409,P0019
50,50,c4_doc_local_anon,P0044,T3,1,1,1,0.17846837234148644,P0044
50,50,c4_doc_local_anon,P0046,T2,1,1,1,0.028996412057016287,P0046
50,50,c4_doc_local_anon,P0047,T3,1,1,1,0.1462182016870003,P0047
50,50,c4_doc_local_anon,P0048,T1,11,0,0,0.01082139232649543,P0056
50,50,c4_doc_local_anon,P0049,T2,1,1,1,0.043358415487953605,P0049
50,50,c4_doc_local_anon,P0051,T1,13,0,0,0.00762453527004586,P0097
50,50,c4_doc_local_anon,P0052,T2,3,0,1,0.033361451833519046,P0035
50,50,c4_doc_local_anon,P0053,T3,1,1,1,0.1540016655317782,P0053
50,50,c4_doc_local_anon,P0054,T1,20,0,0,0.007912150638532742,P0014
50,50,c4_doc_local_anon,P0056,T3,1,1,1,0.18265317356466615,P0056
50,50,c4_doc_local_anon,P0057,T1,7,0,0,0.010188812019119961,P0080
50,50,c4_doc_local_anon,P0058,T2,1,1,1,0.03360619945521119,P0058
50,50,c4_doc_local_anon,P0059,T3,1,1,1,0.13133745009104428,P0059
50,50,c4_doc_local_anon,P0061,T2,1,1,1,0.04723462879434615,P0061
50,50,c4_doc_local_anon,P0062,T3,1,1,1,0.16829824626914136,P0062
50,50,c4_doc_local_anon,P0063,T1,8,0,0,0.01069983991856839,P0035
50,50,c4_doc_local_anon,P0064,T2,1,1,1,0.04099863383935547,P0064
50,50,c4_doc_local_anon,P0066,T1,11,0,0,0.008329428067524151,P0030
50,50,c4_doc_local_anon,P0067,T2,4,0,0,0.025530057093306288,P0064
50,50,c4_doc_local_anon,P0068,T3,1,1,1,0.18470182237987356,P0068
50,50,c4_doc_local_anon,P0069,T1,32,0,0,0.006260846750959897,P0109
50,50,c4_doc_local_anon,P0071,T3,1,1,1,0.14738266312137036,P0071
50,50,c4_doc_local_anon,P0072,T1,10,0,0,0.015010811737854407,P0101
50,50,c4_doc_local_anon,P0073,T2,1,1,1,0.048042212861756174,P0073
50,50,c4_doc_local_anon,P0074,T3,1,1,1,0.16939517987183492,P0074
50,50,c4_doc_local_anon,P0076,T2,2,0,1,0.029750884696831282,P0045
50,50,c4_doc_local_anon,P0077,T3,1,1,1,0.1812395650411623,P0077
50,50,c4_doc_local_anon,P0078,T1,23,0,0,0.006057572071215571,P0117
50,50,c4_doc_local_anon,P0079,T2,3,0,1,0.02675132275190093,P0027
50,50,c4_doc_local_anon,P0081,T1,15,0,0,0.01024846767941949,P0035
50,50,c4_doc_local_anon,P0082,T2,1,1,1,0.040034199032947755,P0082
50,50,c4_doc_local_anon,P0083,T3,1,1,1,0.16657947493139186,P0083
50,50,c4_doc_local_anon,P0084,T1,3,0,1,0.017564435298602833,P0080
50,50,c4_doc_local_anon,P0086,T3,1,1,1,0.19695459489051265,P0086
50,50,c4_doc_local_anon,P0087,T1,7,0,0,0.015956576647515392,P0035
50,50,c4_doc_local_anon,P0088,T2,2,0,1,0.033203135895987675,P0025
50,50,c4_doc_local_anon,P0089,T3,1,1,1,0.1408839159839305,P0089
50,50,c4_doc_local_anon,P0091,T2,2,0,1,0.035609114201773,P0101
50,50,c4_doc_local_anon,P0092,T3,1,1,1,0.14198458690724536,P0092
50,50,c4_doc_local_anon,P0093,T1,5,0,0,0.01628686441604762,P0101
50,50,c4_doc_local_anon,P0094,T2,2,0,1,0.03354010517252523,P0064
50,50,c4_doc_local_anon,P0096,T1,15,0,0,0.010957511482155449,P0035
50,50,c4_doc_local_anon,P0097,T2,1,1,1,0.03297256482281395,P0097
50,50,c4_doc_local_anon,P0098,T3,1,1,1,0.1738344744932592,P0098
50,50,c4_doc_local_anon,P0099,T1,13,0,0,0.011166772913841957,P0097
50,50,c4_doc_local_anon,P0101,T3,1,1,1,0.1725089297169481,P0101
50,50,c4_doc_local_anon,P0102,T1,22,0,0,0.005409865986522341,P0044
50,50,c4_doc_local_anon,P0103,T2,1,1,1,0.032987328461449854,P0103
50,50,c4_doc_local_anon,P0104,T3,1,1,1,0.1697556825908195,P0104
50,50,c4_doc_local_anon,P0106,T2,1,1,1,0.03754160822058629,P0106
50,50,c4_doc_local_anon,P0107,T3,1,1,1,0.16339924008698403,P0107
50,50,c4_doc_local_anon,P0108,T1,19,0,0,0.008232750979423513,P0080
50,50,c4_doc_local_anon,P0109,T2,1,1,1,0.03539871177997335,P0109
50,50,c4_doc_local_anon,P0111,T1,12,0,0,0.011308797368430625,P0116
50,50,c4_doc_local_anon,P0112,T2,3,0,1,0.026343755787138278,P0064
50,50,c4_doc_local_anon,P0113,T3,1,1,1,0.1533892717476002,P0113
50,50,c4_doc_local_anon,P0114,T1,34,0,0,0.0039477402187201365,P0097
50,50,c4_doc_local_anon,P0116,T3,1,1,1,0.15684608210685957,P0116
50,50,c4_doc_local_anon,P0117,T1,3,0,1,0.01676476603897283,P0080
50,50,c4_doc_local_anon,P0118,T2,1,1,1,0.03502040484688456,P0118
50,50,c4_doc_local_anon,P0119,T3,1,1,1,0.16006627033107887,P0119
50,50,c5_linkguard,P0001,T2,39,0,0,0.0028136708674231002,P0049
50,50,c5_linkguard,P0002,T3,35,0,0,0.0051749430499219255,P0117
50,50,c5_linkguard,P0003,T1,36,0,0,0.0009203625792508315,P0117
50,50,c5_linkguard,P0004,T2,6,0,0,0.010888037221402783,P0072
50,50,c5_linkguard,P0006,T1,30,0,0,0.0024545656839038204,P0035
50,50,c5_linkguard,P0007,T2,30,0,0,0.006695898627058805,P0097
50,50,c5_linkguard,P0008,T3,10,0,0,0.009481673695882823,P0072
50,50,c5_linkguard,P0009,T1,9,0,0,0.007371721888557394,P0097
50,50,c5_linkguard,P0011,T3,2,0,1,0.016363294386608607,P0008
50,50,c5_linkguard,P0012,T1,14,0,0,0.007383382358941964,P0080
50,50,c5_linkguard,P0013,T2,33,0,0,0.0046435730847748605,P0117
50,50,c5_linkguard,P0014,T3,12,0,0,0.011690900971782806,P0080
50,50,c5_linkguard,P0016,T2,37,0,0,0.003333663565201433,P0056
50,50,c5_linkguard,P0017,T3,32,0,0,0.005092711308752362,P0080
50,50,c5_linkguard,P0018,T1,16,0,0,0.006865220639671727,P0085
50,50,c5_linkguard,P0019,T2,15,0,0,0.009641364580098902,P0072
50,50,c5_linkguard,P0021,T1,39,0,0,0.0017264818198235129,P0117
50,50,c5_linkguard,P0022,T2,23,0,0,0.0064616810158420945,P0072
50,50,c5_linkguard,P0023,T3,18,0,0,0.00745602737634349,P0014
50,50,c5_linkguard,P0024,T1,39,0,0,0.001950824440464502,P0044
50,50,c5_linkguard,P0026,T3,31,0,0,0.005871730045114524,P0101
50,50,c5_linkguard,P0027,T1,41,0,0,0.001988499582987847,P0080
50,50,c5_linkguard,P0028,T2,10,0,0,0.010578322766502292,P0097
50,50,c5_linkguard,P0029,T3,33,0,0,0.005470197458367492,P0101
50,50,c5_linkguard,P0031,T2,48,0,0,0.0010506577307494572,P0109
50,50,c5_linkguard,P0032,T3,17,0,0,0.01053586472112271,P0097
50,50,c5_linkguard,P0033,T1,12,0,0,0.005174792664775866,P0097
50,50,c5_linkguard,P0034,T2,19,0,0,0.006609012732834431,P0097
50,50,c5_linkguard,P0036,T1,36,0,0,0.000833745996292708,P0072
50,50,c5_linkguard,P0037,T2,20,0,0,0.007544424663607415,P0101
50,50,c5_linkguard,P0038,T3,29,0,0,0.006083711777172903,P0010
50,50,c5_linkguard,P0039,T1,11,0,0,0.005877901906881835,P0002
50,50,c5_linkguard,P0041,T3,13,0,0,0.011345489001108933,P0008
50,50,c5_linkguard,P0042,T1,30,0,0,0.000989446874572271,P0080
50,50,c5_linkguard,P0043,T2,34,0,0,0.0037074218462402166,P0050
50,50,c5_linkguard,P0044,T3,10,0,0,0.010136383415870922,P0056
50,50,c5_linkguard,P0046,T2,29,0,0,0.007009186546020234,P0101
50,50,c5_linkguard,P0047,T3,29,0,0,0.0064906282206744275,P0001
50,50,c5_linkguard,P0048,T1,25,0,0,0.0040772281770807255,P0080
50,50,c5_linkguard,P0049,T2,39,0,0,0.0031888130916561137,P0109
50,50,c5_linkguard,P0051,T1,18,0,0,0.005188360476696656,P0097
50,50,c5_linkguard,P0052,T2,34,0,0,0.00586654993958209,P0056
